trial,subject,condition,tsec,arousal,arousal_mean,above,above_adaptive,sustained,rate,excess_fixed,excess_adaptive,event,a100,am100,strat
2_15,2,1,25,44.973884700695976,48.215047211179275,1.0,1.0,1.0,-2.527400167356872,16.109770352972294,1.641506949129294,0.0,0.44973884700695976,0.48215047211179274,<30
2_15,2,1,30,69.81180273075024,76.25325165012782,1.0,1.0,1.0,5.7888656868794515,29.67100259751315,36.13448114616338,0.0,0.6981180273075025,0.7625325165012782,30-40
2_15,2,1,35,82.30778930908531,79.82048663338738,1.0,1.0,1.0,-0.04918838712162974,25.735435699451315,38.26486434604044,0.0,0.8230778930908531,0.7982048663338738,30-40
2_15,2,1,40,89.16376710016833,95.48861299168877,1.0,1.0,1.0,3.7042656412841155,9.717096861724201,43.70947134424982,0.0,0.8916376710016833,0.9548861299168877,30-40
2_15,2,1,45,96.5410372711903,96.33959508139407,0.0,1.0,0.0,-0.544491506570213,0.0,32.81123878228078,1.0,0.965410372711903,0.9633959508139407,41-52
2_17,2,3,0,0.0,0.8628966507759976,0.0,0.0,0.0,0.34472033736149416,0.0,0.0,0.0,0.0,0.008628966507759976,<30
2_17,2,3,5,2.7078582964584905,3.732420047954348,0.0,0.0,0.0,0.5630558832191925,0.0,0.0,0.0,0.027078582964584905,0.037324200479543476,<30
2_17,2,3,10,2.731529873668841,1.4435148332385908,0.0,0.0,0.0,-0.6490851101071689,0.0,0.0,0.0,0.02731529873668841,0.014435148332385907,<30
2_17,2,3,15,0.2782227153069681,3.1899799523575925,0.0,0.0,0.0,0.817465955210886,0.0,0.0,0.0,0.0027822271530696815,0.031899799523575925,<30
2_17,2,3,20,8.824024091000155,6.431936450182687,0.0,0.0,0.0,-0.043799096088712505,0.0,0.0,0.0,0.08824024091000154,0.06431936450182688,<30
2_17,2,3,25,1.9021484944034763,10.582544524669991,0.0,0.0,0.0,2.2717681781071137,0.0,0.0,0.0,0.019021484944034762,0.10582544524669991,<30
2_17,2,3,30,10.373163152586748,20.092793901210168,0.0,0.0,0.0,2.312117609109614,0.0,0.0,0.0,0.10373163152586748,0.20092793901210168,30-40
2_17,2,3,35,61.293209178354495,82.01228786676843,1.0,1.0,1.0,12.991629502121805,4.720855568720502,14.235111531758086,0.0,0.6129320917835449,0.8201228786676843,30-40
2_17,2,3,40,94.40205789443888,70.83995110259168,1.0,1.0,1.0,-7.258076498365895,14.955387655994755,19.248932437509836,0.0,0.9440205789443888,0.7083995110259168,30-40
2_17,2,3,45,47.28130005815542,82.6975751431097,0.0,0.0,0.0,7.782707638106437,0.0,0.0,0.0,0.47281300058155423,0.826975751431097,41-52
2_17,2,3,50,98.01786652774544,98.97445680211085,0.0,1.0,0.0,0.8179457209962843,0.0,1.9784724644442804,1.0,0.9801786652774545,0.9897445680211086,41-52
2_19,2,1,0,0.0,3.6238818602587513,0.0,0.0,0.0,1.4264886200730398,0.0,0.0,0.0,0.0,0.036238818602587514,<30
2_19,2,1,5,15.591341968267475,15.871988111982102,1.0,1.0,1.0,1.5091521341678455,5.7277886438605545,5.60648632474803,0.0,0.15591341968267475,0.15871988111982102,<30
2_19,2,1,10,3.6719949141358796,10.804471685858099,0.0,0.0,0.0,0.355620398758101,0.0,0.0,0.0,0.036719949141358794,0.10804471685858098,<30
2_19,2,1,15,10.091739660879277,7.5089920396541485,0.0,0.0,0.0,-1.6227601924452795,0.0,0.0,0.0,0.10091739660879277,0.07508992039654148,<30
2_19,2,1,20,6.82084979368776,3.358690126718853,0.0,0.0,0.0,-1.0138656753234012,0.0,0.0,0.0,0.0682084979368776,0.03358690126718853,<30
2_19,2,1,25,0.4244755915142321,11.592395146717905,0.0,0.0,0.0,3.4806800997019023,0.0,0.0,0.0,0.004244755915142321,0.11592395146717906,<30
2_19,2,1,30,23.361785114330452,32.58605195577943,0.0,0.0,0.0,3.1312573250658557,0.0,0.0,0.0,0.23361785114330452,0.3258605195577943,30-40
2_19,2,1,35,19.361244946271313,17.131602534788577,0.0,0.0,0.0,-7.062134087304527,0.0,0.0,1.0,0.19361244946271314,0.17131602534788576,30-40
2_21,2,3,0,0.0,0.07488129813749098,0.0,0.0,0.0,0.02496043271249699,0.0,0.0,0.0,0.0,0.0007488129813749098,<30
2_21,2,3,5,0.3062273219622331,0.9142157301066867,0.0,0.0,0.0,0.2367413599055351,0.0,0.0,0.0,0.003062273219622331,0.009142157301066867,<30
2_21,2,3,10,0.6832607826914386,3.1752498290878974,0.0,0.0,0.0,0.721210225245467,0.0,0.0,0.0,0.006832607826914386,0.03175249829087898,<30
2_21,2,3,15,6.3951897053959375,4.222208943995329,0.0,0.0,0.0,-0.33572670561032014,0.0,0.0,0.0,0.06395189705395937,0.04222208943995329,<30
2_21,2,3,20,3.9166770627632097,4.065827248263124,0.0,0.0,0.0,0.019237663957257213,0.0,0.0,0.0,0.039166770627632096,0.04065827248263124,<30
2_21,2,3,25,2.0237486783132224,4.193216514014148,0.0,0.0,0.0,0.42831757456267694,0.0,0.0,0.0,0.020237486783132225,0.04193216514014148,<30
2_21,2,3,30,3.6373333202241205,11.799069850143521,0.0,0.0,0.0,2.062484925727433,0.0,0.0,0.0,0.036373333202241204,0.11799069850143522,30-40
2_21,2,3,35,50.83406468454153,81.00474492220891,0.0,1.0,1.0,15.27175813123127,0.0,8.528750172537002,0.0,0.5083406468454154,0.8100474492220892,30-40
2_21,2,3,40,96.84552622331455,97.80549774611234,1.0,1.0,1.0,1.237843964964753,17.398855984870423,18.80291596690813,1.0,0.9684552622331455,0.9780549774611234,30-40
2_23,2,3,0,0.0,0.5241868133302394,0.0,0.0,0.0,0.1889086529078061,0.0,0.0,0.0,0.0,0.0052418681333023945,<30
2_23,2,3,5,2.426529815259061,2.6723671365891644,0.0,0.0,0.0,0.37209974479830177,0.0,0.0,0.0,0.02426529815259061,0.026723671365891644,<30
2_23,2,3,10,2.1665539125515534,3.916806466619552,0.0,0.0,0.0,0.44179569016973785,0.0,0.0,0.0,0.021665539125515533,0.03916806466619552,<30
2_23,2,3,15,4.6671454433287085,9.57605566201212,0.0,0.0,0.0,1.3280170697878497,0.0,0.0,0.0,0.04667145443328709,0.0957605566201212,<30
2_23,2,3,20,25.170143991713353,20.70164308819424,1.0,1.0,0.0,0.862256841490302,3.715743200149312,8.213596330122819,0.0,0.2517014399171335,0.20701643088194238,<30
2_23,2,3,25,5.67548226089697,2.8996470620767836,0.0,0.0,0.0,-2.7796887607069403,0.0,0.0,0.0,0.056754822608969704,0.028996470620767836,<30
2_23,2,3,30,4.444834011908895,14.410712522025495,0.0,0.0,0.0,3.7037017922215467,0.0,0.0,0.0,0.04444834011908896,0.14410712522025496,30-40
2_23,2,3,35,40.56873155107388,64.90887326143609,0.0,0.0,0.0,14.815054197425042,0.0,0.0,1.0,0.40568731551073883,0.6490887326143608,30-40
2_3,2,1,0,0.0,1.400610958638879,0.0,0.0,0.0,0.5994198496167757,0.0,0.0,0.0,0.0,0.014006109586388791,<30
2_3,2,1,5,7.377949641749262,13.94377293712339,0.0,1.0,1.0,2.930284363764693,0.0,0.16517719468414516,0.0,0.07377949641749262,0.1394377293712339,<30
2_3,2,1,10,19.20647897678332,13.129839258662875,1.0,1.0,1.0,-1.369246241206623,6.122170455596148,5.4997849328316875,0.0,0.1920647897678332,0.13129839258662876,<30
2_3,2,1,15,4.53255066727529,3.0377072550361612,0.0,0.0,0.0,-1.4555968171710503,0.0,0.0,0.0,0.0453255066727529,0.030377072550361612,<30
2_3,2,1,20,8.04781864482768,14.92070307897382,0.0,0.0,0.0,3.0390382264294376,0.0,0.0,0.0,0.08047818644827681,0.1492070307897382,<30
2_3,2,1,25,33.15623170290952,68.80871294445747,1.0,1.0,1.0,13.349974487873007,4.292117355185841,9.140190612664185,0.0,0.3315623170290952,0.6880871294445747,<30
2_3,2,1,30,93.27379256292193,94.94377889017441,1.0,1.0,1.0,3.504108756064181,53.13299242968483,39.83641837096194,1.0,0.9327379256292193,0.9494377889017441,30-40
2_5,2,2,0,0.0,0.7202678022273746,0.0,0.0,0.0,0.28873894561331653,0.0,0.0,0.0,0.0,0.007202678022273746,<30
2_5,2,2,5,2.4666350108244472,1.9627495961050734,0.0,0.0,0.0,0.17772594975637587,0.0,0.0,0.0,0.024666350108244472,0.019627495961050734,<30
2_5,2,2,10,1.2854498091181004,0.7389821929475092,0.0,0.0,0.0,-0.28713194933654085,0.0,0.0,0.0,0.012854498091181004,0.007389821929475092,<30
2_5,2,2,15,2.225624160113437,6.693528591385295,0.0,0.0,0.0,1.5682564291466174,0.0,0.0,0.0,0.02225624160113437,0.06693528591385295,<30
2_5,2,2,20,4.5198902001292804,26.90467084288041,0.0,0.0,0.0,6.7218928132176075,0.0,0.0,0.0,0.045198902001292805,0.2690467084288041,<30
2_5,2,2,25,76.4461952795703,86.75757035895609,1.0,1.0,1.0,9.388816643110518,47.58208093184662,37.55174840891304,0.0,0.7644619527957031,0.8675757035895608,<30
2_5,2,2,30,56.47773320252319,46.245001077957305,1.0,1.0,1.0,-14.223091860021276,16.336933069286097,3.7810380573767404,1.0,0.564777332025232,0.46245001077957304,30-40
2_7,2,1,0,0.0,0.35283964593638506,0.0,0.0,0.0,0.11900540749353299,0.0,0.0,0.0,0.0,0.0035283964593638504,<30
2_7,2,1,5,0.6888414745568698,0.922578511000174,0.0,0.0,0.0,0.11707670389161651,0.0,0.0,0.0,0.006888414745568699,0.009225785110001739,<30
2_7,2,1,10,1.4761040625934252,4.784859032663046,0.0,0.0,0.0,1.1084875162193732,0.0,0.0,0.0,0.014761040625934252,0.047848590326630455,<30
2_7,2,1,15,13.329310286964656,24.144630454007373,0.0,1.0,1.0,4.385530698377023,0.0,0.7860121737885244,0.0,0.13329310286964657,0.24144630454007374,<30
2_7,2,1,20,39.028524187764056,43.64685332870708,1.0,1.0,1.0,3.3432389136849627,17.574123396200015,15.719278253411304,0.0,0.3902852418776406,0.4364685332870708,<30
2_7,2,1,25,25.67366966618789,45.50440955938036,0.0,1.0,1.0,2.1152622137907273,0.0,0.02902890696827143,0.0,0.2567366966618789,0.45504409559380365,<30
2_7,2,1,30,92.66858716278665,96.49025476012633,1.0,1.0,1.0,8.327915613388143,52.52778702954956,53.52470083540061,0.0,0.9266858716278665,0.9649025476012634,30-40
2_7,2,1,35,97.78525418202051,94.89696208503399,1.0,1.0,1.0,-0.9101247665964335,41.212900572386516,40.794603477053286,1.0,0.9778525418202051,0.9489696208503399,30-40
2_8,2,2,0,0.0,0.21551780477034027,0.0,0.0,0.0,0.08068325783261053,0.0,0.0,0.0,0.0,0.0021551780477034026,<30
2_8,2,2,5,0.6854553348151372,18.828456899605385,0.0,0.0,0.0,6.010867785312213,0.0,0.0,1.0,0.006854553348151372,0.18828456899605384,<30
2_9,2,2,0,0.0,1.3639562570604447,0.0,0.0,0.0,0.5245867102548809,0.0,0.0,0.0,0.0,0.013639562570604447,<30
2_9,2,2,5,14.526013143434293,50.95589083865737,1.0,1.0,1.0,13.512787070793957,4.662459819027372,4.631749725134592,0.0,0.14526013143434294,0.5095589083865737,<30
2_9,2,2,10,69.2635093873555,53.09777090363123,1.0,1.0,1.0,-4.684462600553686,56.17920086616833,31.25333696012538,0.0,0.6926350938735549,0.5309777090363123,<30
2_9,2,2,15,33.1039362952213,16.905767903670412,1.0,1.0,1.0,-7.308941865838671,16.480172291992858,5.971382340935065,0.0,0.33103936295221303,0.16905767903670413,<30
2_9,2,2,20,23.455765711633603,46.72077087926959,1.0,0.0,1.0,9.103673051738117,2.0013649200695625,0.0,0.0,0.23455765711633603,0.46720770879269585,<30
2_9,2,2,25,25.989429119925315,30.273219956095186,0.0,0.0,0.0,-3.869642583128903,0.0,0.0,0.0,0.25989429119925317,0.3027321995609519,<30
2_9,2,2,30,41.37583202039241,63.33177235973709,1.0,1.0,1.0,7.770018318006711,1.2350318871553156,7.153132169580864,0.0,0.4137583202039241,0.6333177235973708,30-40
2_9,2,2,35,96.16208202308422,97.52015237730191,1.0,1.0,1.0,9.964248787185682,39.58972841345023,42.638367416400534,1.0,0.9616208202308423,0.9752015237730192,30-40
3_10,3,1,0,0.0,0.07323959403836039,0.0,0.0,0.0,0.024605171584893098,0.0,0.0,0.0,0.0,0.0007323959403836039,<30
3_10,3,1,5,0.9873310607756427,4.493562220008546,0.0,0.0,0.0,1.3108415567638947,0.0,0.0,0.0,0.009873310607756427,0.044935622200085464,<30
3_10,3,1,10,34.4567355985392,65.62775695254953,1.0,1.0,1.0,14.212993315709948,21.372427077352025,18.170480798139877,0.0,0.34456735598539195,0.6562775695254953,<30
3_10,3,1,15,85.7447310612165,84.57801640187438,1.0,1.0,1.0,1.312721851522585,69.12096705798805,42.84684211519185,0.0,0.857447310612165,0.8457801640187438,<30
3_10,3,1,20,81.89297222881612,80.46243961406869,1.0,1.0,1.0,-0.7122754208153093,60.43857143725208,56.23995014345154,0.0,0.8189297222881612,0.8046243961406868,<30
3_10,3,1,25,93.87840313326231,94.77555482566478,1.0,1.0,1.0,2.747590560206955,65.01428878553862,74.56714537876825,0.0,0.9387840313326231,0.9477555482566479,<30
3_10,3,1,30,81.95673178103229,81.95673178103229,1.0,1.0,1.0,-4.9194530502863545,41.815931647795196,53.88156027866323,1.0,0.8195673178103229,0.8195673178103229,30-40
3_12,3,2,0,0.0,0.017711133421346083,0.0,0.0,0.0,0.005905065839891373,0.0,0.0,0.0,0.0,0.00017711133421346084,<30
3_12,3,2,5,1.0589315766846785,6.991386674938705,0.0,0.0,0.0,1.8038532672696583,0.0,0.0,0.0,0.010589315766846786,0.06991386674938706,<30
3_12,3,2,10,21.162092301755937,49.75682793675422,1.0,1.0,1.0,10.534780095741926,8.077783780568765,8.345656291255821,0.0,0.21162092301755936,0.4975682793675422,<30
3_12,3,2,15,79.72331836282981,82.43177900582837,1.0,1.0,1.0,4.369564164855845,63.09955435960137,44.018617532984386,0.0,0.7972331836282982,0.8243177900582838,<30
3_12,3,2,20,87.59886579013587,79.40124021600788,1.0,1.0,1.0,-1.9707494225471351,66.14446499857183,56.77915776928659,0.0,0.8759886579013587,0.7940124021600787,<30
3_12,3,2,25,48.554508885006236,40.43251848582372,1.0,1.0,1.0,-6.991125778611836,19.690394537282554,22.767974182605926,0.0,0.48554508885006237,0.4043251848582372,<30
3_12,3,2,30,40.85062166756723,25.378089009126988,1.0,0.0,1.0,-4.068152923590576,0.7098215343301391,0.0,0.0,0.40850621667567233,0.25378089009126986,30-40
3_12,3,2,35,62.73281981811921,79.24691447843813,1.0,1.0,1.0,12.969136867176994,6.160466208485218,20.720943738208064,0.0,0.6273281981811921,0.7924691447843812,30-40
3_12,3,2,40,94.94553758087966,97.75152470014685,1.0,1.0,1.0,4.8284915976567335,15.498867342435531,25.08709029216979,1.0,0.9494553758087966,0.9775152470014684,30-40
3_15,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,<30
3_15,3,3,5,0.006800266380917329,0.4439502613876338,0.0,0.0,0.0,0.143121669792261,0.0,0.0,0.0,6.80026638091733e-05,0.004439502613876338,<30
3_15,3,3,10,13.921958078470986,33.798059634117266,1.0,1.0,1.0,8.579051827055752,0.8376495572838145,3.5565922714353118,0.0,0.13921958078470986,0.33798059634117267,<30
3_15,3,3,15,55.44028134908748,70.21145381325854,1.0,1.0,1.0,6.439718582520517,38.81651734585903,25.68203555809516,0.0,0.5544028134908747,0.7021145381325854,<30
3_15,3,3,20,57.04249626966191,33.58589487753196,1.0,1.0,1.0,-10.273912042225017,35.58809547809787,25.570215204895838,0.0,0.5704249626966191,0.33585894877531963,<30
3_15,3,3,25,48.56922048238914,50.79068627966454,1.0,1.0,1.0,5.679834121483042,19.70510613466546,13.44060464759685,0.0,0.4856922048238914,0.5079068627966454,<30
3_15,3,3,30,29.84464351830787,22.770786037937263,0.0,0.0,0.0,-6.339023673079615,0.0,0.0,0.0,0.2984464351830787,0.22770786037937263,30-40
3_15,3,3,35,18.2125321305302,36.62228416388134,0.0,0.0,0.0,4.980602889239764,0.0,0.0,0.0,0.18212532130530198,0.3662228416388134,30-40
3_15,3,3,40,72.86938625543768,87.7918007786835,0.0,1.0,0.0,9.374084073881008,0.0,15.826515153961246,0.0,0.7286938625543767,0.8779180077868349,30-40
3_15,3,3,45,94.598165614807,87.60772848329707,0.0,1.0,0.0,-1.4695449715900528,0.0,11.280798332377131,0.0,0.9459816561480701,0.8760772848329706,41-52
3_15,3,3,50,91.57151279919148,94.95900943698481,0.0,1.0,0.0,2.3175110175516034,0.0,11.159167631691474,0.0,0.9157151279919148,0.9495900943698481,41-52
3_15,3,3,55,97.18258519325317,95.50026799929253,0.0,0.0,0.0,-0.42760938610923055,0.0,0.0,0.0,0.9718258519325318,0.9550026799929253,53+
3_15,3,3,60,93.50677450578857,89.04311682968235,0.0,0.0,0.0,-1.9920179043059345,0.0,0.0,1.0,0.9350677450578857,0.8904311682968234,53+
3_17,3,1,0,0.0,2.877146650518901,0.0,0.0,0.0,1.033055642022194,0.0,0.0,0.0,0.0,0.02877146650518901,<30
3_17,3,1,5,10.126455582397107,17.13334157637822,1.0,1.0,1.0,3.297666035106708,0.2629022579901861,1.358280019200972,0.0,0.10126455582397106,0.17133341576378222,<30
