trial,subject,k,arousal,event,excess_fixed,excess_adaptive,above,above_adaptive,sustained,rate,tsec,a100,strat,late
1_5,1,16,56.41787192123318,0.0,8.757152900395432,13.260997527008037,1.0,1.0,1.0,1.2588019243832185,32,0.5641787192123318,30-34,1.0
1_5,1,17,38.16270789055184,0.0,0.0,0.0,0.0,0.0,0.0,-9.379265814211454,34,0.38162707890551845,30-34,1.0
1_5,1,18,26.908977353134244,0.0,0.0,0.0,0.0,0.0,0.0,-6.930177028313251,36,0.26908977353134245,35-40,1.0
1_5,1,19,28.18338718058454,0.0,0.0,0.0,0.0,0.0,0.0,-0.9336855239324151,38,0.2818338718058454,35-40,1.0
1_5,1,20,52.71465529738106,0.0,0.0,0.0,0.0,0.0,0.0,9.577465660549509,40,0.5271465529738105,35-40,1.0
1_5,1,21,40.51180391672048,0.0,0.0,0.0,0.0,0.0,0.0,-0.26308732054029216,42,0.4051180391672048,41-46,1.0
1_5,1,22,23.18199620454,0.0,0.0,0.0,0.0,0.0,0.0,-9.489726139278748,44,0.23181996204539998,41-46,1.0
1_5,1,23,19.461778255340366,0.0,0.0,0.0,0.0,0.0,0.0,-3.519864830418354,46,0.19461778255340367,41-46,1.0
1_5,1,24,16.02115958546038,0.0,0.0,0.0,0.0,0.0,0.0,-1.170894882740053,48,0.16021159585460382,47-52,1.0
1_5,1,25,22.003669102367347,1.0,0.0,0.0,0.0,0.0,0.0,0.610310931602406,50,0.22003669102367346,47-52,1.0
1_7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,<30,0.0
1_7,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,<30,0.0
1_7,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,<30,0.0
1_7,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,<30,0.0
1_7,1,4,0.000264850689227855,0.0,0.0,0.0,0.0,0.0,0.0,8.828356307595166e-05,8,2.64850689227855e-06,<30,0.0
1_7,1,5,0.00040442902850327937,0.0,0.0,0.0,0.0,0.0,0.0,0.0001348096761677598,10,4.0442902850327935e-06,<30,0.0
1_7,1,6,0.00010660633448438844,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001418244703469268,12,1.0660633448438844e-06,<30,0.0
1_7,1,7,2.8101124675092787e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.984655399740375e-05,14,2.8101124675092787e-07,<30,0.0
1_7,1,8,7.40737604218771e-06,0.0,0.0,0.0,0.0,0.0,0.0,-1.577538035980398e-05,16,7.40737604218771e-08,<30,0.0
1_7,1,9,1.9525631256676853e-06,0.0,0.0,0.0,0.0,0.0,0.0,-4.158345115531386e-06,18,1.9525631256676854e-08,<30,0.0
1_7,1,10,0.001900564803839846,0.0,0.0,0.0,0.0,0.0,0.0,0.0006322539100575582,20,1.900564803839846e-05,<30,0.0
1_7,1,11,1.8154832784516861,0.0,0.0,0.0,0.0,0.0,0.0,0.6051607586574504,22,0.01815483278451686,<30,0.0
1_7,1,12,15.12966123031888,0.0,0.0,0.0,0.0,0.0,0.0,4.979116055359465,24,0.1512966123031888,<30,0.0
1_7,1,13,38.41417408338086,0.0,6.610418623245833,9.73076880467611,1.0,1.0,0.0,10.587235715350188,26,0.3841417408338086,<30,0.0
1_7,1,14,40.67885022190122,0.0,4.3798751930991955,4.69519968946889,1.0,1.0,1.0,4.813599009630851,28,0.4067885022190122,<30,1.0
1_7,1,15,29.885478055765837,0.0,0.0,0.0,0.0,0.0,0.0,-4.6776007002575275,30,0.29885478055765835,30-34,1.0
1_7,1,16,15.096988299830478,0.0,0.0,0.0,0.0,0.0,0.0,-6.993037703909787,32,0.15096988299830477,30-34,1.0
1_7,1,17,9.786850177192115,0.0,0.0,0.0,0.0,0.0,0.0,-3.8028267958315904,34,0.09786850177192115,30-34,1.0
1_7,1,18,2.9207642104632487,0.0,0.0,0.0,0.0,0.0,0.0,-3.306833575346169,36,0.02920764210463249,35-40,1.0
1_7,1,19,1.1224371600746963,0.0,0.0,0.0,0.0,0.0,0.0,-1.4914697431970907,38,0.011224371600746963,35-40,1.0
1_7,1,20,4.505823999924428,0.0,0.0,0.0,0.0,0.0,0.0,0.9600779858719262,40,0.04505823999924428,35-40,1.0
1_7,1,21,5.9198554902995415,0.0,0.0,0.0,0.0,0.0,0.0,1.4295365275416976,42,0.059198554902995415,41-46,1.0
1_7,1,22,2.9983740174697533,0.0,0.0,0.0,0.0,0.0,0.0,-1.2973123698434899,44,0.029983740174697533,41-46,1.0
1_7,1,23,2.538026562062582,0.0,0.0,0.0,0.0,0.0,0.0,-0.5344223462618267,46,0.02538026562062582,41-46,1.0
1_7,1,24,3.9795503022731977,0.0,0.0,0.0,0.0,0.0,0.0,0.5583363088402219,48,0.03979550302273198,47-52,1.0
1_7,1,25,1.313940592424123,0.0,0.0,0.0,0.0,0.0,0.0,-0.8372714914406214,50,0.01313940592424123,47-52,1.0
1_7,1,26,13.130208669370514,0.0,0.0,0.0,0.0,0.0,0.0,3.5337871517347397,52,0.13130208669370513,47-52,1.0
1_7,1,27,63.731531834111,0.0,0.0,0.0,0.0,0.0,0.0,20.660482704681733,54,0.63731531834111,53-58,1.0
1_7,1,28,56.97340163775057,0.0,0.0,0.0,0.0,0.0,0.0,5.585241782231908,56,0.5697340163775056,53-58,1.0
1_7,1,29,24.389714231679456,0.0,0.0,0.0,0.0,0.0,0.0,-14.757805474409668,58,0.24389714231679455,53-58,1.0
1_7,1,30,13.724728169769303,0.0,0.0,0.0,0.0,0.0,0.0,-8.160562118370052,60,0.13724728169769304,59+,1.0
1_7,1,31,7.108109820809675,0.0,0.0,0.0,0.0,0.0,0.0,-3.4688914401374733,62,0.07108109820809676,59+,1.0
1_7,1,32,4.817525022896238,0.0,0.0,0.0,0.0,0.0,0.0,-1.8403145953085875,64,0.04817525022896238,59+,1.0
1_7,1,33,3.78458034218933,0.0,0.0,0.0,0.0,0.0,0.0,-0.4616464828586042,66,0.037845803421893295,59+,1.0
1_7,1,34,5.340820917017741,1.0,0.0,0.0,0.0,0.0,0.0,0.13690139021112202,68,0.053408209170177405,59+,1.0
1_9,1,0,0.8189365253962393,0.0,0.0,0.0,0.0,0.0,0.0,0.8189365253962393,0,0.008189365253962393,<30,0.0
1_9,1,1,2.829791481566735,0.0,0.0,0.0,0.0,0.0,0.0,1.2238824203197878,2,0.02829791481566735,<30,0.0
1_9,1,2,0.8954865805203001,0.0,0.0,0.0,0.0,0.0,0.0,-0.5357205012203985,4,0.008954865805203,<30,0.0
1_9,1,3,0.47118306454816794,0.0,0.0,0.0,0.0,0.0,0.0,-0.42152798130081826,6,0.00471183064548168,<30,0.0
1_9,1,4,8.813305834967236,0.0,0.5623283288136509,1.8249907404745205,1.0,1.0,0.0,2.7787623431215436,8,0.08813305834967236,<30,0.0
1_9,1,5,14.625953458462206,0.0,2.332232413336854,2.863344386048543,1.0,1.0,0.0,4.094674796323904,10,0.14625953458462207,<30,0.0
1_9,1,6,5.1470771959546795,0.0,0.0,0.0,0.0,0.0,0.0,-3.499549999083073,12,0.051470771959546795,<30,0.0
1_9,1,7,1.656093495850375,0.0,0.0,0.0,0.0,0.0,0.0,-2.4312795480388747,14,0.01656093495850375,<30,0.0
1_9,1,8,0.4401453035145887,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660676182230522,16,0.004401453035145887,<30,0.0
1_9,1,9,0.4377134846341648,0.0,0.0,0.0,0.0,0.0,0.0,-0.1398575020105135,18,0.004377134846341648,<30,0.0
1_9,1,10,1.6819781722630527,0.0,0.0,0.0,0.0,0.0,0.0,0.4827339495041161,20,0.016819781722630527,<30,0.0
1_9,1,11,1.3660484092952458,0.0,0.0,0.0,0.0,0.0,0.0,-0.003598464661037433,22,0.013660484092952459,<30,0.0
1_9,1,12,4.544798531189858,0.0,0.0,0.0,0.0,0.0,0.0,1.1794687830143156,24,0.04544798531189859,<30,0.0
1_9,1,13,2.8656470693093072,0.0,0.0,0.0,0.0,0.0,0.0,-0.04777004533610127,26,0.028656470693093072,<30,0.0
1_9,1,14,4.128099103035177,0.0,0.0,0.0,0.0,0.0,0.0,-0.04505182408246526,28,0.041280991030351766,<30,1.0
1_9,1,15,2.842956310485364,0.0,0.0,0.0,0.0,0.0,0.0,-0.19398255428809552,30,0.02842956310485364,30-34,1.0
1_9,1,16,0.8313136799954826,0.0,0.0,0.0,0.0,0.0,0.0,-0.9337445611011234,32,0.008313136799954825,30-34,1.0
1_9,1,17,0.28958560619868834,1.0,0.0,0.0,0.0,0.0,0.0,-0.6167262278154167,34,0.0028958560619868835,30-34,1.0
2_1,2,0,0.24376845101213984,0.0,0.0,0.0,0.0,0.0,0.0,0.24376845101213984,0,0.0024376845101213985,<30,0.0
2_1,2,1,0.888509232271921,0.0,0.0,0.0,0.0,0.0,0.0,0.3459087880969937,2,0.00888509232271921,<30,0.0
2_1,2,2,3.681934489748399,0.0,0.0,0.0,0.0,0.0,0.0,1.046577258232713,4,0.036819344897483994,<30,0.0
2_1,2,3,2.4180167406999145,0.0,0.0,0.0,0.0,0.0,0.0,-0.049606768902832915,6,0.024180167406999145,<30,0.0
2_1,2,4,1.6423353812645582,0.0,0.0,0.0,0.0,0.0,0.0,-0.41887241505507156,8,0.01642335381264558,<30,0.0
2_1,2,5,1.2504263262801891,0.0,0.0,0.0,0.0,0.0,0.0,-0.30540439507156625,10,0.012504263262801891,<30,0.0
2_1,2,6,8.196941305768371,0.0,0.0,0.0,0.0,0.0,0.0,2.338970537821747,12,0.08196941305768371,<30,0.0
2_1,2,7,4.613716972475449,0.0,0.0,0.0,0.0,0.0,0.0,0.12787603429745276,14,0.046137169724754484,<30,0.0
2_1,2,8,5.3412232118508385,0.0,0.0,0.0,0.0,0.0,0.0,-0.7320198220827819,16,0.05341223211850839,<30,0.0
2_1,2,9,6.416285429737951,0.0,0.0,0.0,0.0,0.0,0.0,0.7313494444274473,18,0.06416285429737952,<30,0.0
2_1,2,10,7.5656543261932585,0.0,0.0,0.0,0.0,0.0,0.0,0.5014614221518144,20,0.07565654326193258,<30,0.0
2_1,2,11,21.771033590016096,0.0,1.4136240740540291,4.453067886528842,1.0,1.0,0.0,5.195665166350759,22,0.21771033590016095,<30,0.0
2_1,2,12,59.01587551663483,0.0,31.026805086316784,27.7218425742367,1.0,1.0,1.0,15.581129907562424,24,0.5901587551663483,<30,0.0
2_1,2,13,85.28370149803737,0.0,53.47994603790236,40.32680137407785,1.0,1.0,1.0,15.163813734927235,26,0.8528370149803738,<30,0.0
2_1,2,14,94.43743730411491,0.0,58.13846227531288,41.01864339695961,1.0,1.0,1.0,6.9829687299198255,28,0.9443743730411491,<30,1.0
2_1,2,15,96.24225959562668,0.0,54.68510514976971,41.27522695552273,1.0,1.0,1.0,1.3789417275959959,30,0.9624225959562668,30-34,1.0
2_1,2,16,96.75034836804525,0.0,49.0896293472075,47.44036351036062,1.0,1.0,1.0,0.43579536822270387,32,0.9675034836804525,30-34,1.0
2_1,2,17,90.7939744836597,0.0,36.10188042037744,51.43337890327207,1.0,1.0,1.0,-2.03148220413024,34,0.907939744836597,30-34,1.0
2_1,2,18,78.7230464999605,0.0,15.989341617232078,40.80903347299852,1.0,1.0,1.0,-5.336141409832322,36,0.787230464999605,35-40,1.0
2_1,2,19,64.17785166972439,0.0,0.0,15.919178276337238,0.0,1.0,0.0,-7.337079701914325,38,0.641778516697244,35-40,1.0
2_1,2,20,84.29189249703944,1.0,4.845222258595314,31.950946630860216,1.0,1.0,0.0,3.5797949275980776,40,0.8429189249703944,35-40,1.0
2_11,2,0,0.00404745298818011,0.0,0.0,0.0,0.0,0.0,0.0,0.00404745298818011,0,4.0474529881801095e-05,<30,0.0
2_11,2,1,0.12962262389736995,0.0,0.0,0.0,0.0,0.0,0.0,0.04517318319362366,2,0.0012962262389736995,<30,0.0
2_11,2,2,0.568296197475424,0.0,0.0,0.0,0.0,0.0,0.0,0.18415163104008062,4,0.00568296197475424,<30,0.0
2_11,2,3,7.556010544927137,0.0,0.7490144422354605,1.5101980590543818,1.0,1.0,0.0,2.3882053831577332,6,0.07556010544927137,<30,0.0
2_11,2,4,33.66755092234607,0.0,21.58775447651105,16.717396101343056,1.0,1.0,1.0,10.696047706198732,8,0.3366755092234607,<30,0.0
2_11,2,5,54.53423638169645,0.0,41.11672007348022,27.97299357518162,1.0,1.0,1.0,11.739284208721894,10,0.5453423638169645,<30,0.0
2_11,2,6,50.24717837897216,0.0,35.47081014582788,20.39568784602674,1.0,1.0,1.0,0.8333074493562715,12,0.5024717837897216,<30,0.0
2_11,2,7,56.28983288738689,0.0,40.05105535722988,26.366194868368012,1.0,1.0,1.0,1.4939448382441423,14,0.5628983288738689,<30,0.0
2_11,2,8,44.878237681374124,0.0,26.99106817258174,20.452438138399614,1.0,1.0,1.0,-3.2584497747482075,16,0.4487823768137412,<30,0.0
2_11,2,9,45.31698221276614,0.0,25.513012734177877,28.187270727463567,1.0,1.0,1.0,-1.9598991025580306,18,0.45316982212766144,<30,0.0
2_11,2,10,81.32770335564729,1.0,59.87330256408325,60.31219117646634,1.0,1.0,1.0,12.99825786364426,20,0.8132770335564729,<30,0.0
2_13,2,0,0.03209672991983189,0.0,0.0,0.0,0.0,0.0,0.0,0.03209672991983189,0,0.00032096729919831886,<30,0.0
2_13,2,1,1.629463983048753,0.0,0.0,0.0,0.0,0.0,0.0,0.5989790371990509,2,0.01629463983048753,<30,0.0
2_13,2,2,6.08299434396786,0.0,0.0,0.11046276536930622,0.0,1.0,0.0,1.9053171189837426,4,0.060829943439678597,<30,0.0
2_13,2,3,11.657015286837165,0.0,0.9762319503744621,1.8701552892819615,1.0,1.0,0.0,2.744525280091249,6,0.11657015286837165,<30,0.0
2_13,2,4,7.681010895065741,0.0,0.0,0.0,0.0,0.0,0.0,-0.7989277274624847,8,0.07681010895065742,<30,0.0
2_13,2,5,3.4434775604078363,0.0,0.0,0.0,0.0,0.0,0.0,-2.1429256700384585,10,0.034434775604078365,<30,0.0
2_13,2,6,1.8650264029937285,0.0,0.0,0.0,0.0,0.0,0.0,-1.212438628743375,12,0.018650264029937285,<30,0.0
2_13,2,7,1.513601904967421,0.0,0.0,0.0,0.0,0.0,0.0,-0.2530955109480609,14,0.01513601904967421,<30,0.0
2_13,2,8,3.3884335400347694,0.0,0.0,0.0,0.0,0.0,0.0,0.5762891962015007,16,0.033884335400347694,<30,0.0
2_13,2,9,5.77455946452123,0.0,0.0,0.0,0.0,0.0,0.0,1.3127304069074892,18,0.057745594645212305,<30,0.0
2_13,2,10,18.08571558868417,0.0,2.2268163036167046,4.344729792770616,1.0,1.0,0.0,4.276543262933248,20,0.1808571558868417,<30,0.0
2_13,2,11,48.27118978920279,0.0,23.498695159389598,20.12090577916019,1.0,1.0,1.0,13.652264849792305,22,0.48271189789202795,<30,0.0
2_13,2,12,32.60702117246868,0.0,4.617950742150635,1.8263382323615183,1.0,1.0,1.0,-1.6466619907809583,24,0.32607021172468675,<30,0.0
2_13,2,13,58.88693230022905,0.0,27.083176840094026,23.141236214316123,1.0,1.0,1.0,5.646173161726882,26,0.5888693230022904,<30,0.0
2_13,2,14,77.00230243690051,0.0,40.70332740809848,34.79731834853435,1.0,1.0,1.0,12.913988161511885,28,0.770023024369005,<30,1.0
2_13,2,15,62.20451161669709,0.0,20.64735717084012,21.933239921039675,1.0,1.0,1.0,-4.392122770536357,30,0.6220451161669709,30-34,1.0
2_13,2,16,77.92006463910653,0.0,30.25934561826879,37.13030427222483,1.0,1.0,1.0,3.217434401453338,32,0.7792006463910652,30-34,1.0
2_13,2,17,79.80782154122011,0.0,25.115727477937845,35.27373651330137,1.0,1.0,1.0,3.95923598186423,34,0.798078215412201,30-34,1.0
2_13,2,18,80.8773147261501,0.0,18.14360984342168,40.189298042440385,1.0,1.0,1.0,-0.6448450725418957,36,0.8087731472615011,35-40,1.0
2_13,2,19,89.28335601668434,0.0,17.415379227970227,44.206435825754156,1.0,1.0,1.0,4.350586978980973,38,0.8928335601668433,35-40,1.0
2_13,2,20,90.6699360810765,0.0,8.492600990299259,40.14516719277319,1.0,1.0,1.0,0.9928920398646806,40,0.906699360810765,35-40,1.0
2_13,2,21,92.27650533521054,0.0,1.3632756371260228,38.95083177231642,1.0,1.0,1.0,1.0836210676154465,42,0.9227650533521055,41-46,1.0
2_13,2,22,89.90706105095957,0.0,0.0,30.743081861055778,0.0,1.0,0.0,-0.9358177175213029,44,0.8990706105095957,41-46,1.0
2_13,2,23,94.1037806755198,1.0,0.0,30.748894315035074,0.0,1.0,0.0,0.9887268117924416,46,0.941037806755198,41-46,1.0
2_15,2,0,0.07359139440507728,0.0,0.0,0.0,0.0,0.0,0.0,0.07359139440507728,0,0.0007359139440507728,<30,0.0
2_15,2,1,0.10405015050325639,0.0,0.0,0.0,0.0,0.0,0.0,0.0437489499282248,2,0.0010405015050325638,<30,0.0
2_15,2,2,0.42537819702330915,0.0,0.0,0.0,0.0,0.0,0.0,0.09913113468513193,4,0.004253781970233092,<30,0.0
2_15,2,3,5.068219498711047,0.0,0.0,0.0,0.0,0.0,0.0,1.6209242520181704,6,0.05068219498711047,<30,0.0
2_15,2,4,6.266141081499416,0.0,0.0,0.0,0.0,0.0,0.0,1.6116602601761836,8,0.06266141081499416,<30,0.0
2_15,2,5,2.127898976585005,0.0,0.0,0.0,0.0,0.0,0.0,-1.911264719924809,10,0.021278989765850048,<30,0.0
2_15,2,6,2.8804529939619563,0.0,0.0,0.0,0.0,0.0,0.0,-0.25365230805194394,12,0.02880452993961956,<30,0.0
2_15,2,7,3.193539063666982,0.0,0.0,0.0,0.0,0.0,0.0,0.48871462646815295,14,0.031935390636669815,<30,0.0
2_15,2,8,5.59569634328326,0.0,0.0,0.0,0.0,0.0,0.0,0.5792477764016184,16,0.0559569634328326,<30,0.0
2_15,2,9,32.9332944922286,0.0,13.515747442830598,14.30400378809334,1.0,1.0,0.0,10.042319411751942,18,0.329332944922286,<30,0.0
2_15,2,10,78.42561308631147,0.0,56.3540103372289,41.18542257694775,1.0,1.0,1.0,21.698019219093457,20,0.7842561308631147,<30,0.0
2_15,2,11,69.38380316754298,0.0,44.61130853772978,24.903771820056786,1.0,1.0,1.0,2.5152228763477664,22,0.6938380316754298,<30,0.0
2_15,2,12,47.87525102297246,0.0,19.886180592654426,3.961759101410248,1.0,1.0,1.0,-9.922906496413908,24,0.47875251022972465,<30,0.0
2_15,2,13,45.13112323053598,0.0,13.327367770400953,5.1977080105004205,1.0,1.0,1.0,-4.087274687226552,26,0.45131123230535974,<30,0.0
2_15,2,14,52.919552447064234,0.0,16.620577418262208,19.137051120044543,1.0,1.0,1.0,2.7328483347023194,28,0.5291955244706423,<30,1.0
2_15,2,15,71.40002588873276,0.0,29.842871442875783,37.17275299658073,1.0,1.0,1.0,8.30320220388963,30,0.7140002588873275,30-34,1.0
2_15,2,16,78.06565591490269,0.0,30.404936894064946,41.17510761305983,1.0,1.0,1.0,4.611187747200171,32,0.7806565591490269,30-34,1.0
2_15,2,17,82.32134197622676,0.0,27.629247912944507,39.60136490739649,1.0,1.0,1.0,2.609059828975532,34,0.8232134197622676,30-34,1.0
2_15,2,18,76.86269706435228,0.0,14.128992181623858,31.3769546662878,1.0,1.0,1.0,-1.4567894020973284,36,0.7686269706435227,35-40,1.0
2_15,2,19,81.53462486457352,0.0,9.666648075859406,36.46801361440036,1.0,1.0,1.0,0.28253287142654904,38,0.8153462486457351,35-40,1.0
2_15,2,20,92.0753498364165,0.0,9.898014745639273,44.83254272329019,1.0,1.0,1.0,5.219890401120146,40,0.9207534983641651,35-40,1.0
2_15,2,21,97.9730696011047,0.0,4.22886450264896,43.255137960712034,1.0,1.0,1.0,3.647558116967344,42,0.979730696011047,41-46,1.0
2_15,2,22,96.9436316772959,0.0,0.0,35.00158260050483,0.0,1.0,0.0,0.15420432829162917,44,0.9694363167729589,41-46,1.0
2_15,2,23,96.13815289159781,1.0,0.0,28.893726022502747,0.0,1.0,0.0,-0.6109604994780872,46,0.9613815289159782,41-46,1.0
2_17,2,0,0.2106131350307642,0.0,0.0,0.0,0.0,0.0,0.0,0.2106131350307642,0,0.002106131350307642,<30,0.0
2_17,2,1,1.0759800238986785,0.0,0.0,0.0,0.0,0.0,0.0,0.4311759307130421,2,0.010759800238986785,<30,0.0
2_17,2,2,2.2245776162397966,0.0,0.0,0.0,0.0,0.0,0.0,0.5262896482427122,4,0.022245776162397965,<30,0.0
2_17,2,3,4.177530668552501,0.0,0.0,0.0,0.0,0.0,0.0,0.8886659043747223,6,0.04177530668552501,<30,0.0
2_17,2,4,3.7995903031041234,0.0,0.0,0.0,0.0,0.0,0.0,0.2126959330904761,8,0.03799590303104124,<30,0.0
2_17,2,5,2.3073777928470696,0.0,0.0,0.0,0.0,0.0,0.0,-0.738826704986837,10,0.023073777928470696,<30,0.0
2_17,2,6,1.030744192333384,0.0,0.0,0.0,0.0,0.0,0.0,-0.66023681758221,12,0.01030744192333384,<30,0.0
2_17,2,7,0.4097764555695075,0.0,0.0,0.0,0.0,0.0,0.0,-0.3720655805924163,14,0.004097764555695074,<30,0.0
2_17,2,8,1.9939152644983102,0.0,0.0,0.0,0.0,0.0,0.0,0.4256221051943367,16,0.019939152644983103,<30,0.0
2_17,2,9,5.841923258742187,0.0,0.0,0.0,0.0,0.0,0.0,1.7664591107264198,18,0.05841923258742187,<30,0.0
2_17,2,10,8.975930391791007,0.0,0.0,0.0,0.0,0.0,0.0,1.6545918672066935,20,0.08975930391791007,<30,0.0
2_17,2,11,5.6685573360276775,0.0,0.0,0.0,0.0,0.0,0.0,-0.7212346245441761,22,0.05668557336027678,<30,0.0
2_17,2,12,2.3864276448397703,0.0,0.0,0.0,0.0,0.0,0.0,-1.8749377043230147,24,0.023864276448397705,<30,0.0
2_17,2,13,6.56283313990846,0.0,0.0,0.0,0.0,0.0,0.0,0.9687482725868788,26,0.0656283313990846,<30,0.0
2_17,2,14,18.94245392456478,0.0,0.0,0.0,0.0,0.0,0.0,5.5427548941196205,28,0.1894245392456478,<30,1.0
2_17,2,15,8.748930615234258,0.0,0.0,0.0,0.0,0.0,0.0,-2.318955767618431,30,0.08748930615234257,30-34,1.0
2_17,2,16,16.60179928285303,0.0,0.0,0.0,0.0,0.0,0.0,0.9929478517267156,32,0.1660179928285303,30-34,1.0
2_17,2,17,55.52785944411538,0.0,2.360427784360251,11.98275450592202,1.0,1.0,0.0,15.689534000957451,34,0.5552785944411538,30-34,1.0
2_17,2,18,79.18031708557359,0.0,16.44661220284518,22.422628363602175,1.0,1.0,1.0,14.198057116694857,36,0.7918031708557359,35-40,1.0
2_17,2,19,95.20379799217022,0.0,23.335821203456113,26.10897063992985,1.0,1.0,1.0,9.697784576317957,38,0.9520379799217022,35-40,1.0
2_17,2,20,92.61517609051869,0.0,10.437840999741447,16.97458418481228,1.0,1.0,1.0,0.5513323899916382,40,0.9261517609051869,35-40,1.0
2_17,2,21,67.36541562744107,0.0,0.0,2.811078487650086,0.0,1.0,0.0,-9.26490326764644,42,0.6736541562744107,41-46,1.0
2_17,2,22,40.759936067597145,0.0,0.0,0.0,0.0,0.0,0.0,-14.862966558013145,44,0.40759936067597147,41-46,1.0
2_17,2,23,86.59353304164777,0.0,0.0,5.594855999421128,0.0,1.0,0.0,14.014506658008205,46,0.8659353304164777,41-46,1.0
2_17,2,24,96.50975478704873,0.0,0.0,6.959783190575735,0.0,1.0,0.0,10.873608627011096,48,0.9650975478704873,47-52,1.0
2_17,2,25,98.44654014604622,0.0,0.0,0.9892362322221402,0.0,1.0,0.0,1.3877658030324937,50,0.9844654014604621,47-52,1.0
2_17,2,26,99.5089465245602,0.0,0.0,0.0,0.0,0.0,0.0,0.6427490152924804,52,0.995089465245602,47-52,1.0
2_17,2,27,98.96131066934142,1.0,0.0,0.0,0.0,0.0,0.0,0.028698968331473413,54,0.9896131066934142,53-58,1.0
2_19,2,0,0.7479881196270752,0.0,0.0,0.0,0.0,0.0,0.0,0.7479881196270752,0,0.007479881196270752,<30,0.0
2_19,2,1,4.388818483846303,0.0,0.0,0.0,0.0,0.0,0.0,1.7599301213733827,2,0.04388818483846303,<30,0.0
2_19,2,2,11.718569031307236,0.0,2.8638943219302773,3.07978846808954,1.0,1.0,0.0,3.062879050377491,4,0.11718569031307237,<30,0.0
2_19,2,3,22.319257456803047,0.0,11.638474120340344,8.644652489212014,1.0,1.0,1.0,5.263161562110311,6,0.22319257456803046,<30,0.0
2_19,2,4,9.56504183901848,0.0,0.26371363209496756,0.0,1.0,0.0,1.0,-3.4948569678860477,8,0.0956504183901848,<30,0.0
2_19,2,5,4.7136686866808475,0.0,0.0,0.0,0.0,0.0,0.0,-3.8287149663498297,10,0.047136686866808476,<30,0.0
2_19,2,6,15.591821519776342,0.0,0.815453286632069,1.7825662261554331,1.0,1.0,0.0,3.441760037053365,12,0.15591821519776342,<30,0.0
2_19,2,7,11.751558838627696,0.0,0.0,0.0,0.0,0.0,0.0,0.4649289155633073,14,0.11751558838627696,<30,0.0
2_19,2,8,6.832978219373027,0.0,0.0,0.0,0.0,0.0,0.0,-2.6618104820888346,16,0.06832978219373027,<30,0.0
2_19,2,9,6.893632049322706,0.0,0.0,0.0,0.0,0.0,0.0,-0.5840129883959546,18,0.06893632049322707,<30,0.0
2_19,2,10,5.873908797097838,0.0,0.0,0.0,0.0,0.0,0.0,-0.28724837113766527,20,0.058739087970978376,<30,0.0
2_19,2,11,2.1105056340041832,0.0,0.0,0.0,0.0,0.0,0.0,-1.563691478984555,22,0.021105056340041832,<30,0.0
2_19,2,12,0.624548681452227,0.0,0.0,0.0,0.0,0.0,0.0,-1.062955140583647,24,0.00624548681452227,<30,0.0
2_19,2,13,2.9007521949278874,0.0,0.0,0.0,0.0,0.0,0.0,0.5759552927259343,26,0.029007521949278872,<30,0.0
2_19,2,14,25.867997876109758,0.0,0.0,0.13581918259106374,0.0,1.0,0.0,8.504975758926186,28,0.2586799787610976,<30,1.0
2_19,2,15,29.35278268399109,0.0,0.0,0.4492406156274562,0.0,1.0,0.0,4.76233282872435,30,0.2935278268399109,30-34,1.0
2_19,2,16,38.318004796702155,0.0,0.0,1.1123301359798639,0.0,1.0,0.0,4.358326389963802,32,0.38318004796702154,30-34,1.0
2_19,2,17,23.474964881890983,0.0,0.0,0.0,0.0,0.0,0.0,-4.812026538131437,34,0.23474964881890983,30-34,1.0
2_19,2,18,14.901960123305841,1.0,0.0,0.0,0.0,0.0,0.0,-7.085246910393205,36,0.1490196012330584,35-40,1.0
2_21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,<30,0.0
2_21,2,1,0.027267680469864043,0.0,0.0,0.0,0.0,0.0,0.0,0.009089226823288015,2,0.0002726768046986404,<30,0.0
2_21,2,2,0.31304922585497996,0.0,0.0,0.0,0.0,0.0,0.0,0.10434974195165998,4,0.0031304922585497995,<30,0.0
2_21,2,3,0.7379505285469834,0.0,0.0,0.0,0.0,0.0,0.0,0.18358242773441866,6,0.007379505285469834,<30,0.0
2_21,2,4,1.3944751357386167,0.0,0.0,0.0,0.0,0.0,0.0,0.3572330850357136,8,0.013944751357386168,<30,0.0
2_21,2,5,0.5662844387435022,0.0,0.0,0.0,0.0,0.0,0.0,-0.28260184897471496,10,0.005662844387435022,<30,0.0
2_21,2,6,3.4894836899432646,0.0,0.0,0.0,0.0,0.0,0.0,0.8663932798766505,12,0.034894836899432645,<30,0.0
2_21,2,7,7.079951296730947,0.0,0.0,0.0,0.0,0.0,0.0,2.0744311674272824,14,0.07079951296730946,<30,0.0
