subject,difficulty,condition,size,arousal,t_s
2,1,3,large,0.7243151802044897,2.9921875
2,1,3,large,1.504448328760169,4.98046875
2,1,3,large,8.534101262665429,6.9921875
2,1,3,large,9.810004878888595,8.9921875
2,1,3,large,3.111518785479399,10.9921875
2,1,3,large,20.339355569395245,12.9921875
2,1,3,large,50.878531662176215,14.9921875
2,1,3,large,16.26626284831961,16.9921875
2,1,3,large,25.577003583818723,18.9921875
2,1,3,large,55.9620505908662,21.00390625
2,1,3,large,67.07300259935046,23.00390625
2,1,3,large,24.736122630984624,25.03125
2,1,3,large,23.79054458190607,27.00390625
2,1,3,large,57.30185481549864,29.00390625
2,1,3,medium,58.17128966975234,31.00390625
2,1,3,medium,27.607561310965693,33.0234375
2,1,3,medium,57.820707892775985,35.015625
2,1,3,medium,53.420593066664196,37.015625
2,1,3,medium,63.79203974142639,39.03125
2,1,3,medium,70.48543760899739,41.03125
2,1,3,medium,87.21081774285176,43.04296875
2,0,2,large,44.01074907879585,2.9921875
2,0,2,large,38.9166270465965,4.9765625
2,0,2,large,25.3888639774084,6.98046875
2,0,2,large,46.42005984952079,9.00390625
2,0,2,large,37.022223508528604,11.00390625
2,0,2,large,53.30882001660028,12.98828125
2,0,2,large,54.72851924995333,15.00390625
2,0,2,large,47.212150972535646,17.00390625
2,0,2,large,67.08041892652074,19.015625
2,0,2,large,77.79166522464078,21.04296875
2,0,2,large,89.98636433258199,23.04296875
2,0,2,large,89.09947770469537,25.0546875
2,0,2,large,39.01349792578391,27.0546875
2,0,2,large,11.690260005322727,29.0703125
2,0,2,medium,28.00996924194112,31.08203125
2,0,2,medium,92.66065787773158,33.1484375
2,0,2,medium,96.57416751128427,35.17578125
2,0,2,medium,68.91819079551192,37.203125
2,0,2,medium,95.44985496262134,39.2578125
2,1,3,large,13.084727879824447,2.984375
2,1,3,large,40.29172196345063,4.984375
2,1,3,large,28.32823541263954,6.984375
2,1,3,large,11.197267453210936,8.984375
2,1,3,large,30.162611179114204,10.984375
2,1,3,large,30.837379574218275,12.984375
2,1,3,large,11.649135803724135,14.984375
2,1,3,large,13.790097810002564,16.984375
2,1,3,large,36.89742709661888,19.0
2,1,3,large,45.22154737056502,20.99609375
2,1,3,large,27.25701663846894,23.01171875
2,1,3,large,13.897635314528944,25.0
2,1,3,large,11.612888222705628,26.99609375
2,1,3,large,17.46511177916016,28.99609375
2,1,3,medium,25.988043516398776,30.99609375
2,1,3,medium,44.09806190540787,33.01171875
2,1,3,medium,43.76720867090829,35.0078125
2,1,3,medium,26.95780368412524,37.0078125
3,0,2,large,38.49417300960127,2.9921875
3,0,2,large,38.500400538183065,4.9921875
3,0,2,large,33.852752750610264,6.98828125
3,0,2,large,32.40020009284657,8.9921875
3,0,2,large,32.78375605120439,10.984375
3,0,2,large,32.4565822678756,12.9921875
3,0,2,large,33.09909053746004,14.9921875
3,0,2,large,42.03480433859578,16.9921875
3,0,2,large,74.62349272195684,19.015625
3,0,2,large,84.0754990311791,21.03125
3,0,2,large,78.30708825694724,23.03125
3,0,2,large,62.05617951578409,25.04296875
3,0,2,large,48.56252157731891,27.0546875
3,0,2,large,60.76737694268834,29.08984375
3,0,3,large,22.274086853816275,2.98828125
3,0,3,large,33.555601418483974,4.9921875
3,0,3,large,22.62203781449461,6.9921875
3,0,3,large,30.48558793550295,8.9921875
3,0,3,large,28.849658564400887,10.98828125
3,0,3,large,27.466552744694717,12.98828125
3,0,3,large,27.784340690069463,14.98828125
3,0,3,large,32.264319078842945,16.98828125
3,0,3,large,60.892112002618475,19.00390625
3,0,3,large,80.97944301240611,21.04296875
3,0,3,large,76.38006976666563,23.0546875
3,0,3,large,57.42321389718755,25.0546875
3,0,3,large,36.757482171493876,27.0546875
3,0,3,large,62.75913808553854,29.0703125
3,0,3,medium,71.40699240854735,31.7890625
3,0,3,medium,97.71990430699698,33.81640625
3,0,3,medium,99.86212027931882,35.921875
3,1,1,large,31.554278925458913,2.9921875
3,1,1,large,36.976058833945245,4.98828125
3,1,1,large,54.458397964370526,6.98828125
3,1,1,large,77.92954735233462,8.9921875
3,1,1,large,40.27577129396367,10.98828125
3,1,1,large,31.02152379204282,12.98828125
3,1,1,large,36.68289713334599,14.98828125
3,1,1,large,55.04292358533604,16.98828125
3,1,1,large,70.61348739992319,19.00390625
3,1,1,large,54.471731791585,21.00390625
3,1,1,large,85.92333293633035,23.015625
3,1,1,large,95.52453613576508,25.02734375
3,1,1,large,84.78603898983391,27.0390625
3,1,1,large,97.71058272811823,29.0546875
3,1,1,medium,93.98852027239066,31.0546875
3,0,2,large,27.948554948333946,2.9921875
3,0,2,large,31.014077740068174,4.9921875
3,0,2,large,31.540251650109084,6.9921875
3,0,2,large,29.6638240491342,8.9921875
3,0,2,large,27.08478711765538,10.9921875
3,0,2,large,17.704059038560928,12.9921875
3,0,2,large,17.20933028022352,14.9921875
3,0,2,large,24.322734236528735,16.9921875
3,0,2,large,72.13463045740268,19.00390625
3,0,2,large,90.46346103125848,21.04296875
3,0,2,large,92.05696507442465,23.04296875
3,0,2,large,75.00092908980962,25.0703125
3,0,2,large,60.92358406825208,27.0703125
3,0,2,large,80.16111835108589,29.08203125
3,0,2,medium,79.45569783862862,31.13671875
3,0,2,medium,96.96552814467876,33.13671875
3,0,2,medium,99.80847105920694,35.2109375
3,0,2,medium,99.98724038138103,37.2421875
3,0,2,medium,99.93534570793454,39.296875
3,0,2,medium,99.9828327687784,41.29296875
3,0,2,medium,99.98017703448792,43.30859375
3,0,2,medium,97.87106609483848,45.30859375
3,0,2,medium,97.29195386790002,47.3203125
3,0,2,medium,99.06025869663638,49.40234375
