subject,condition,t,tb,arousal,above,crash3,crash5
6,2,25,5,98.06397593890097,1.0,0.0,0.0
6,2,26,5,90.5189706325998,1.0,0.0,0.0
6,2,27,5,76.74248536606976,1.0,0.0,0.0
6,2,28,5,70.55999499706049,1.0,0.0,0.0
6,2,29,5,88.29382208751085,1.0,0.0,0.0
6,2,30,6,95.7160025892287,1.0,0.0,0.0
6,2,31,6,97.06360187144126,1.0,0.0,0.0
6,2,32,6,98.5991807163204,1.0,0.0,1.0
6,2,33,6,99.52009287542091,1.0,0.0,1.0
6,2,34,6,99.20472371676101,1.0,1.0,1.0
6,2,35,7,97.45085774321193,1.0,1.0,1.0
6,2,36,7,98.23793778558792,1.0,1.0,1.0
6,1,0,0,0.0,0.0,0.0,0.0
6,1,1,0,14.417194521391114,1.0,0.0,0.0
6,1,2,0,20.639940712613203,1.0,0.0,0.0
6,1,3,0,24.10695729669674,1.0,0.0,0.0
6,1,4,0,38.10879753149611,1.0,0.0,0.0
6,1,5,1,49.24872162256097,1.0,0.0,0.0
6,1,6,1,58.42586102426803,1.0,0.0,0.0
6,1,7,1,55.44629790668279,1.0,0.0,0.0
6,1,8,1,54.6136761983565,1.0,0.0,0.0
6,1,9,1,70.63939408305514,1.0,0.0,0.0
6,1,10,2,88.30298998851555,1.0,0.0,0.0
6,1,11,2,91.92751173322257,1.0,0.0,0.0
6,1,12,2,82.03451803290966,1.0,0.0,0.0
6,1,13,2,70.6095295480001,1.0,0.0,0.0
6,1,14,2,62.69901638192319,1.0,0.0,0.0
6,1,15,3,59.5403574286227,1.0,0.0,0.0
6,1,16,3,77.74852615982618,1.0,0.0,0.0
6,1,17,3,92.95874770221855,1.0,0.0,0.0
6,1,18,3,96.39998737888271,1.0,0.0,0.0
6,1,19,3,95.45855419299127,1.0,0.0,0.0
6,1,20,4,91.12471229271776,1.0,0.0,0.0
6,1,21,4,78.67485754414298,1.0,0.0,0.0
6,1,22,4,70.53420921397861,1.0,0.0,0.0
6,1,23,4,69.97236389848163,1.0,0.0,0.0
6,1,24,4,72.05439055027045,1.0,0.0,0.0
6,1,25,5,82.93037600802853,1.0,0.0,0.0
6,1,26,5,89.7183554322565,1.0,0.0,0.0
6,1,27,5,80.15294871113912,1.0,0.0,0.0
6,1,28,5,60.07781219641058,1.0,0.0,1.0
6,1,29,5,43.924752199016694,1.0,0.0,1.0
6,1,30,6,36.8952687911567,0.0,1.0,1.0
6,1,31,6,60.24228207961006,1.0,1.0,1.0
6,1,32,6,80.61190698915019,1.0,1.0,1.0
6,1,0,0,0.0,0.0,0.0,0.0
6,1,1,0,1.1718069853497781,0.0,0.0,0.0
6,1,2,0,7.669011204354276,0.0,0.0,0.0
6,1,3,0,11.90083969988796,1.0,0.0,0.0
6,1,4,0,16.45975746229174,1.0,0.0,0.0
6,1,5,1,27.192339628243435,1.0,0.0,0.0
6,1,6,1,21.357374244037608,1.0,0.0,0.0
6,1,7,1,16.77394199350368,1.0,0.0,0.0
6,1,8,1,18.438288796652365,1.0,0.0,0.0
6,1,9,1,15.602572611605808,1.0,0.0,0.0
6,1,10,2,8.691166477768682,0.0,0.0,0.0
6,1,11,2,4.590146532596668,0.0,0.0,0.0
6,1,12,2,5.69892077547851,0.0,0.0,0.0
6,1,13,2,14.928210786408783,0.0,0.0,0.0
6,1,14,2,43.339310592883265,1.0,0.0,0.0
6,1,15,3,63.531167626125466,1.0,0.0,0.0
6,1,16,3,57.18306428557586,1.0,0.0,0.0
6,1,17,3,47.86041263848986,1.0,0.0,0.0
6,1,18,3,43.06971319693781,1.0,0.0,0.0
6,1,19,3,44.612175165301906,1.0,0.0,0.0
6,1,20,4,47.600579024240616,1.0,0.0,0.0
6,1,21,4,42.26818528276191,1.0,0.0,0.0
6,1,22,4,42.6636047509322,1.0,0.0,0.0
6,1,23,4,47.29402542471989,1.0,0.0,0.0
6,1,24,4,35.92428891015523,1.0,0.0,0.0
6,1,25,5,34.085966116981176,1.0,0.0,0.0
6,1,26,5,43.34241114790174,1.0,0.0,0.0
6,1,27,5,40.92673276692082,1.0,0.0,0.0
6,1,28,5,33.729619848351234,0.0,0.0,0.0
6,1,29,5,23.413448836523038,0.0,0.0,0.0
6,1,30,6,16.10156862054159,0.0,0.0,0.0
6,1,31,6,17.20658940669699,0.0,0.0,0.0
6,1,32,6,40.4683525329193,0.0,0.0,0.0
6,1,33,6,62.586164821816226,1.0,0.0,0.0
6,1,34,6,62.34000060321382,1.0,0.0,0.0
6,1,35,7,54.75453839049072,0.0,0.0,0.0
6,1,36,7,58.502281212583476,0.0,0.0,0.0
6,1,37,7,75.05554774821404,1.0,0.0,0.0
6,1,38,7,89.82971288997044,1.0,0.0,0.0
6,1,39,7,91.12683604155362,1.0,0.0,0.0
6,1,40,8,82.2237502629904,1.0,0.0,0.0
6,1,41,8,78.46701437440387,0.0,0.0,1.0
6,1,42,8,70.80420941655925,0.0,0.0,1.0
6,1,43,8,58.633639245422486,0.0,1.0,1.0
6,1,44,8,72.19923860574059,0.0,1.0,1.0
6,1,45,9,88.98178231987728,0.0,1.0,1.0
7,2,0,0,0.0,0.0,0.0,0.0
7,2,1,0,0.7546496188234315,0.0,0.0,0.0
7,2,2,0,1.7085947953116567,0.0,0.0,0.0
7,2,3,0,1.5152249087496752,0.0,0.0,0.0
7,2,4,0,1.7109912542190373,0.0,0.0,0.0
7,2,5,1,2.080399677903346,0.0,0.0,0.0
7,2,6,1,1.4375743779922234,0.0,0.0,0.0
7,2,7,1,1.7675355060232882,0.0,0.0,0.0
7,2,8,1,3.237862672722742,0.0,0.0,0.0
7,2,9,1,3.824208925904771,0.0,0.0,0.0
7,2,10,2,5.066178975680106,0.0,0.0,0.0
7,2,11,2,5.534327979088189,0.0,0.0,0.0
7,2,12,2,3.9508085135093447,0.0,0.0,0.0
7,2,13,2,2.557881028932451,0.0,0.0,0.0
7,2,14,2,2.1209134420574127,0.0,0.0,0.0
7,2,15,3,1.5133381020258205,0.0,0.0,0.0
7,2,16,3,2.955568635086125,0.0,0.0,0.0
7,2,17,3,11.19361707601365,0.0,0.0,0.0
7,2,18,3,15.624331068101112,0.0,0.0,0.0
7,2,19,3,19.054261696357763,0.0,0.0,0.0
7,2,20,4,28.00379800909407,1.0,0.0,0.0
7,2,21,4,36.78101232463172,1.0,0.0,0.0
7,2,22,4,47.564243003296525,1.0,0.0,0.0
7,2,23,4,44.7058324726,1.0,0.0,0.0
7,2,24,4,29.337699846660758,1.0,0.0,0.0
7,2,25,5,20.310111882480783,0.0,0.0,0.0
7,2,26,5,22.75716771866727,0.0,0.0,0.0
7,2,27,5,23.014413629070088,0.0,0.0,0.0
7,2,28,5,31.478265986206445,0.0,0.0,0.0
7,2,29,5,44.58436775851436,1.0,0.0,0.0
7,2,30,6,40.04905363043748,0.0,0.0,0.0
7,2,31,6,30.934957117946652,0.0,0.0,0.0
7,2,32,6,23.54711645894658,0.0,0.0,0.0
7,2,33,6,19.01589946137377,0.0,0.0,0.0
7,2,34,6,26.90580774623991,0.0,0.0,0.0
7,2,35,7,37.59668039815827,0.0,0.0,0.0
7,2,36,7,46.071395337883104,0.0,0.0,0.0
7,2,37,7,69.64754322494701,1.0,0.0,0.0
7,2,38,7,76.05276813031145,1.0,0.0,0.0
7,2,39,7,62.613855489235355,0.0,0.0,0.0
7,2,40,8,48.74433868202624,0.0,0.0,0.0
7,2,41,8,35.26638806479879,0.0,0.0,0.0
7,2,42,8,30.243546888130368,0.0,0.0,0.0
7,2,43,8,31.989013321438627,0.0,0.0,0.0
7,2,44,8,36.13299298128384,0.0,0.0,0.0
7,2,45,9,41.1011198588771,0.0,0.0,0.0
7,2,46,9,59.00938229102131,0.0,0.0,0.0
7,2,47,9,81.49817144206693,0.0,0.0,0.0
7,2,48,9,86.3898947446311,0.0,0.0,0.0
7,2,49,9,91.12304409636047,0.0,0.0,0.0
7,2,50,10,94.73511688957937,0.0,0.0,0.0
7,2,51,10,87.58809055320407,0.0,0.0,0.0
7,2,52,10,68.48805409558989,0.0,0.0,1.0
7,2,53,10,54.51406713274846,0.0,0.0,1.0
7,2,54,10,45.344286540497905,0.0,1.0,1.0
7,2,55,11,57.50753715410791,0.0,1.0,1.0
7,2,56,11,66.93952800572887,0.0,1.0,1.0
7,1,0,0,0.0,0.0,0.0,0.0
7,1,1,0,0.11202963085353207,0.0,0.0,0.0
7,1,2,0,0.17770280857567725,0.0,0.0,0.0
7,1,3,0,0.11316505272779659,0.0,0.0,0.0
7,1,4,0,0.3143006376013,0.0,0.0,0.0
7,1,5,1,0.7745407992284543,0.0,0.0,0.0
7,1,6,1,0.4800681556559714,0.0,0.0,0.0
7,1,7,1,0.8364401708577752,0.0,0.0,0.0
7,1,8,1,3.797557602398239,0.0,0.0,0.0
7,1,9,1,11.626248558306438,0.0,0.0,0.0
7,1,10,2,15.633521169166336,1.0,0.0,0.0
7,1,11,2,14.036891718059671,1.0,0.0,0.0
7,1,12,2,17.11131504034224,1.0,0.0,0.0
7,1,13,2,20.008989724316997,1.0,0.0,0.0
7,1,14,2,16.21150531093666,1.0,0.0,0.0
7,1,15,3,12.832899179360645,0.0,0.0,0.0
7,1,16,3,10.95625507549077,0.0,0.0,0.0
7,1,17,3,8.827728105467465,0.0,0.0,0.0
7,1,18,3,10.976306342089252,0.0,0.0,0.0
7,1,19,3,19.319600232565556,0.0,0.0,0.0
7,1,20,4,30.103020077429427,1.0,0.0,0.0
7,1,21,4,29.602949864386314,1.0,0.0,0.0
7,1,22,4,22.790346351016048,0.0,0.0,0.0
7,1,23,4,16.365331876700324,0.0,0.0,0.0
7,1,24,4,14.85017730311469,0.0,0.0,0.0
7,1,25,5,32.166641238999325,1.0,0.0,0.0
7,1,26,5,65.15230601221384,1.0,0.0,0.0
7,1,27,5,76.85025578563071,1.0,0.0,0.0
7,1,28,5,72.93076555963464,1.0,0.0,0.0
7,1,29,5,59.370689318344766,1.0,0.0,0.0
7,1,30,6,37.50525352874281,0.0,0.0,0.0
7,1,31,6,22.781033670080856,0.0,0.0,0.0
7,1,32,6,17.352922282693868,0.0,0.0,0.0
7,1,33,6,13.609906859902843,0.0,0.0,0.0
7,1,34,6,25.756962672806402,0.0,0.0,0.0
7,1,35,7,37.45231691548321,0.0,0.0,0.0
7,1,36,7,26.19205940938489,0.0,0.0,0.0
7,1,37,7,17.414773997277468,0.0,0.0,0.0
7,1,38,7,16.482466634405007,0.0,0.0,0.0
7,1,39,7,25.284440009139168,0.0,0.0,0.0
7,1,40,8,48.607029938144876,0.0,0.0,0.0
7,1,41,8,54.46019468988018,0.0,0.0,0.0
7,1,42,8,55.42511818796421,0.0,0.0,1.0
7,1,43,8,59.06475558740389,0.0,0.0,1.0
7,1,44,8,54.46718200361457,0.0,1.0,1.0
7,1,45,9,57.33912538117584,0.0,1.0,1.0
7,1,46,9,68.88690117351382,0.0,1.0,1.0
7,2,0,0,0.0,0.0,0.0,0.0
7,2,1,0,0.024935279886240832,0.0,0.0,0.0
7,2,2,0,0.10769767947658236,0.0,0.0,0.0
7,2,3,0,0.11051177823277472,0.0,0.0,0.0
7,2,4,0,0.05853050263513694,0.0,0.0,0.0
7,2,5,1,0.030050562038461587,0.0,0.0,0.0
7,2,6,1,0.015428472987097147,0.0,0.0,0.0
7,2,7,1,0.007921242152107598,0.0,0.0,0.0
7,2,8,1,0.0053680790072232545,0.0,0.0,0.0
7,2,9,1,0.09482502466752618,0.0,0.0,0.0
7,2,10,2,0.5300356280112272,0.0,0.0,0.0
7,2,11,2,1.3632446461405177,0.0,0.0,0.0
7,2,12,2,2.101394309886885,0.0,0.0,0.0
7,2,13,2,4.771739522507196,0.0,0.0,0.0
7,2,14,2,14.117556213642807,0.0,0.0,0.0
7,2,15,3,20.44210524474782,1.0,0.0,0.0
7,2,16,3,20.382431308749286,1.0,0.0,0.0
7,2,17,3,20.651465200728687,1.0,0.0,0.0
7,2,18,3,17.646018967333674,0.0,0.0,0.0
7,2,19,3,17.487373496868486,0.0,0.0,0.0
7,2,20,4,17.799784010031928,0.0,0.0,0.0
7,2,21,4,23.685658453887456,1.0,0.0,0.0
7,2,22,4,32.90190389529121,1.0,0.0,0.0
7,2,23,4,23.126351421337155,0.0,0.0,0.0
7,2,24,4,12.151024452930454,0.0,0.0,0.0
7,2,25,5,6.385781401702446,0.0,0.0,0.0
7,2,26,5,3.614651920266585,0.0,0.0,0.0
7,2,27,5,4.124194638466493,0.0,0.0,0.0
7,2,28,5,6.84085428689187,0.0,0.0,0.0
7,2,29,5,17.219878624117847,0.0,0.0,0.0
7,2,30,6,35.025816990895706,0.0,0.0,0.0
7,2,31,6,35.81358043091048,0.0,0.0,0.0
7,2,32,6,34.24217406591859,0.0,0.0,0.0
7,2,33,6,49.63092106034031,1.0,0.0,0.0
7,2,34,6,53.49996274011461,1.0,0.0,1.0
7,2,35,7,43.09862097217713,0.0,0.0,1.0
7,2,36,7,26.706851686212744,0.0,1.0,1.0
7,2,37,7,16.351325519128018,0.0,1.0,1.0
7,2,38,7,16.989799564677487,0.0,1.0,1.0
7,1,0,0,0.0,0.0,0.0,0.0
7,1,1,0,0.4558970100235895,0.0,0.0,0.0
7,1,2,0,0.45121137150484114,0.0,0.0,0.0
7,1,3,0,0.32497839586944843,0.0,0.0,0.0
7,1,4,0,0.9799892641717893,0.0,0.0,0.0
7,1,5,1,1.7410757269398416,0.0,0.0,0.0
7,1,6,1,2.131508205735458,0.0,0.0,0.0
7,1,7,1,3.9444760614835226,0.0,0.0,0.0
7,1,8,1,6.376080024294925,0.0,0.0,0.0
7,1,9,1,14.265724022214055,1.0,0.0,0.0
7,1,10,2,18.376436941558453,1.0,0.0,0.0
7,1,11,2,11.349683485990209,0.0,0.0,0.0
7,1,12,2,7.125079462705935,0.0,0.0,0.0
7,1,13,2,7.969073813672133,0.0,0.0,0.0
7,1,14,2,11.710668912169055,0.0,0.0,0.0
7,1,15,3,18.194998143046277,1.0,0.0,0.0
7,1,16,3,15.458203667607584,0.0,0.0,0.0
7,1,17,3,13.047482631732073,0.0,0.0,0.0
7,1,18,3,22.7769169572417,1.0,0.0,0.0
7,1,19,3,25.67889152716764,1.0,0.0,0.0
7,1,20,4,29.86655284306248,1.0,0.0,0.0
7,1,21,4,53.39189539222359,1.0,0.0,0.0
7,1,22,4,62.572573661108535,1.0,0.0,0.0
7,1,23,4,54.39015091294375,1.0,0.0,0.0
7,1,24,4,43.68042418832631,1.0,0.0,0.0
7,1,25,5,33.46548794987047,1.0,0.0,0.0
7,1,26,5,31.933199821163733,1.0,0.0,0.0
7,1,27,5,32.3696953075602,0.0,0.0,0.0
7,1,28,5,29.311070759212203,0.0,0.0,1.0
7,1,29,5,30.546572564393564,0.0,0.0,1.0
7,1,30,6,29.474805713900473,0.0,1.0,1.0
7,1,31,6,26.079167386417218,0.0,1.0,1.0
7,1,32,6,27.59829618928626,0.0,1.0,1.0
7,3,0,0,0.0,0.0,0.0,0.0
7,3,1,0,0.0,0.0,0.0,0.0
7,3,2,0,0.0,0.0,0.0,0.0
7,3,3,0,0.0,0.0,0.0,0.0
7,3,4,0,0.0,0.0,0.0,0.0
7,3,5,1,0.0,0.0,0.0,0.0
7,3,6,1,0.0,0.0,0.0,0.0
7,3,7,1,0.002079626171653868,0.0,0.0,0.0
7,3,8,1,1.094636074586192,0.0,0.0,0.0
7,3,9,1,9.465301549284185,0.0,0.0,0.0
7,3,10,2,16.536826641211817,1.0,0.0,0.0
7,3,11,2,15.9184632461461,1.0,0.0,0.0
7,3,12,2,11.818270890547064,0.0,0.0,0.0
7,3,13,2,7.152010213742526,0.0,0.0,0.0
7,3,14,2,7.694145852937901,0.0,0.0,0.0
7,3,15,3,18.975226900117878,1.0,0.0,0.0
7,3,16,3,24.15202884857814,1.0,0.0,0.0
7,3,17,3,20.529242694513805,1.0,0.0,0.0
7,3,18,3,21.6185677913958,1.0,0.0,0.0
7,3,19,3,42.10977604886983,1.0,0.0,0.0
7,3,20,4,60.64203518529072,1.0,0.0,0.0
7,3,21,4,70.18900597779034,1.0,0.0,0.0
7,3,22,4,69.93418479286163,1.0,0.0,0.0
7,3,23,4,60.14589503903235,1.0,0.0,0.0
7,3,24,4,61.59565890126867,1.0,0.0,0.0
7,3,25,5,74.39842508964819,1.0,0.0,0.0
7,3,26,5,80.73591050575712,1.0,0.0,0.0
7,3,27,5,82.66874122780158,1.0,0.0,0.0
7,3,28,5,79.57709897203974,1.0,0.0,0.0
7,3,29,5,75.58137155089935,1.0,0.0,0.0
7,3,30,6,81.02349652570632,1.0,0.0,0.0
7,3,31,6,79.10898622893248,1.0,0.0,0.0
7,3,32,6,62.590316803375266,1.0,0.0,0.0
7,3,33,6,55.41786343366877,1.0,0.0,0.0
7,3,34,6,55.939303728578054,1.0,0.0,0.0
7,3,35,7,48.624420200019394,0.0,0.0,0.0
7,3,36,7,47.76036889847561,0.0,0.0,0.0
7,3,37,7,53.82114536269327,0.0,0.0,0.0
7,3,38,7,59.61008296512049,0.0,0.0,0.0
7,3,39,7,65.68886270169888,0.0,0.0,0.0
7,3,40,8,72.53372152268977,0.0,0.0,0.0
7,3,41,8,81.18277798888627,0.0,0.0,0.0
7,3,42,8,86.1971761940872,0.0,0.0,0.0
7,3,43,8,85.55878707723373,0.0,0.0,0.0
7,3,44,8,89.69351587927994,0.0,0.0,0.0
7,3,45,9,94.7410867672685,0.0,0.0,0.0
7,3,46,9,94.66597289597738,0.0,0.0,0.0
7,3,47,9,91.47382462783257,0.0,0.0,0.0
7,3,48,9,87.83742146359174,0.0,0.0,0.0
7,3,49,9,87.14993320234962,0.0,0.0,0.0
7,3,50,10,85.38915947904025,0.0,0.0,0.0
7,3,51,10,86.63689917498009,0.0,0.0,0.0
7,3,52,10,86.54365191652869,0.0,0.0,0.0
7,3,53,10,78.2652074716296,0.0,0.0,0.0
7,3,54,10,74.7093334654509,0.0,0.0,0.0
7,3,55,11,76.15437874236952,0.0,0.0,0.0
7,3,56,11,74.6174404836105,0.0,0.0,0.0
7,3,57,11,75.79357863333607,0.0,0.0,0.0
7,3,58,11,75.90473282961082,0.0,0.0,1.0
7,3,59,11,73.24993199132078,0.0,0.0,1.0
7,3,60,11,72.96046966707834,0.0,1.0,1.0
7,3,61,11,71.17446321696696,0.0,1.0,1.0
7,3,62,11,58.892775718092864,0.0,1.0,1.0
7,2,0,0,0.0,0.0,0.0,0.0
7,2,1,0,0.0,0.0,0.0,0.0
7,2,2,0,0.0015674596972703784,0.0,0.0,0.0
7,2,3,0,0.418942465991868,0.0,0.0,0.0
7,2,4,0,1.9369155278131645,0.0,0.0,0.0
7,2,5,1,1.3786397728613862,0.0,0.0,0.0
7,2,6,1,0.7097520441775944,0.0,0.0,0.0
7,2,7,1,0.4756379720574504,0.0,0.0,0.0
7,2,8,1,0.5101919098436878,0.0,0.0,0.0
7,2,9,1,0.5409250666329891,0.0,0.0,0.0
7,2,10,2,0.7379574512742064,0.0,0.0,0.0
7,2,11,2,2.412341819461353,0.0,0.0,0.0
7,2,12,2,3.8406941327449937,0.0,0.0,0.0
7,2,13,2,4.504992305717818,0.0,0.0,0.0
7,2,14,2,12.59833746749208,0.0,0.0,0.0
7,2,15,3,13.95962448740108,0.0,0.0,0.0
7,2,16,3,10.514849508694628,0.0,0.0,0.0
7,2,17,3,12.205276368272678,0.0,0.0,0.0
7,2,18,3,15.702067670369352,0.0,0.0,0.0
7,2,19,3,12.999678998366708,0.0,0.0,0.0
7,2,20,4,14.750599550719892,0.0,0.0,0.0
7,2,21,4,16.71380812177484,0.0,0.0,0.0
7,2,22,4,10.863779045277644,0.0,0.0,0.0
7,2,23,4,6.201342682101808,0.0,0.0,0.0
7,2,24,4,3.69822291982777,0.0,0.0,0.0
7,2,25,5,2.1367920851561055,0.0,0.0,0.0
7,2,26,5,1.2744909101294186,0.0,0.0,0.0
7,2,27,5,0.7331258228961517,0.0,0.0,0.0
7,2,28,5,0.4216684846162003,0.0,0.0,1.0
7,2,29,5,0.6232509582369441,0.0,0.0,1.0
7,2,30,6,0.5863464769125514,0.0,1.0,1.0
7,2,31,6,0.3227114632173975,0.0,1.0,1.0
7,2,32,6,0.32273347180995515,0.0,1.0,1.0
7,2,0,0,0.0,0.0,0.0,0.0
7,2,1,0,7.326315306564379,0.0,0.0,0.0
7,2,2,0,18.465903022858807,1.0,0.0,0.0
7,2,3,0,27.136099029539622,1.0,0.0,0.0
7,2,4,0,23.511302143982682,1.0,0.0,0.0
7,2,5,1,14.125835946973968,1.0,0.0,0.0
7,2,6,1,7.833918922704331,0.0,0.0,0.0
7,2,7,1,5.760717411857309,0.0,0.0,0.0
7,2,8,1,7.837410418729453,0.0,0.0,0.0
7,2,9,1,12.447902660860889,1.0,0.0,0.0
7,2,10,2,23.3131629393663,1.0,0.0,0.0
7,2,11,2,41.946051534316226,1.0,0.0,0.0
7,2,12,2,53.040915880462926,1.0,0.0,0.0
7,2,13,2,47.386085894525266,1.0,0.0,0.0
7,2,14,2,39.121235508388004,1.0,0.0,0.0
7,2,15,3,34.91476181997016,1.0,0.0,0.0
7,2,16,3,34.650986712800005,1.0,0.0,0.0
7,2,17,3,26.816704335139598,1.0,0.0,0.0
7,2,18,3,17.286378669678722,0.0,0.0,0.0
7,2,19,3,14.60083728399093,0.0,0.0,0.0
7,2,20,4,20.9894947115025,0.0,0.0,0.0
7,2,21,4,18.78724950207657,0.0,0.0,0.0
7,2,22,4,11.995261096388603,0.0,0.0,0.0
7,2,23,4,6.91984539628932,0.0,0.0,0.0
7,2,24,4,4.20403945830947,0.0,0.0,0.0
7,2,25,5,2.6906471381977473,0.0,0.0,0.0
7,2,26,5,1.8808073800715446,0.0,0.0,0.0
7,2,27,5,1.5431769538790698,0.0,0.0,0.0
7,2,28,5,2.5998615776740404,0.0,0.0,0.0
7,2,29,5,7.5491292494367865,0.0,0.0,0.0
7,2,30,6,10.279310446149207,0.0,0.0,0.0
7,2,31,6,12.391680814991048,0.0,0.0,0.0
7,2,32,6,23.822919098896765,0.0,0.0,0.0
7,2,33,6,37.691895400757645,0.0,0.0,0.0
7,2,34,6,39.26489351946044,0.0,0.0,0.0
7,2,35,7,46.87802001194064,0.0,0.0,0.0
7,2,36,7,64.3735380458853,1.0,0.0,0.0
7,2,37,7,65.38073767783696,1.0,0.0,0.0
7,2,38,7,50.02799814457249,0.0,0.0,0.0
7,2,39,7,36.956670436281144,0.0,0.0,0.0
7,2,40,8,24.26958816543528,0.0,0.0,0.0
7,2,41,8,18.094944437045235,0.0,0.0,0.0
7,2,42,8,36.31494442918793,0.0,0.0,0.0
7,2,43,8,50.286497937057476,0.0,0.0,0.0
7,2,44,8,41.56427678239731,0.0,0.0,0.0
7,2,45,9,33.991028128824084,0.0,0.0,0.0
7,2,46,9,33.784571373625596,0.0,0.0,1.0
7,2,47,9,31.68283383070731,0.0,0.0,1.0
7,2,48,9,38.411604727567266,0.0,1.0,1.0
7,2,49,9,51.011025601462094,0.0,1.0,1.0
7,2,50,10,41.17691597961553,0.0,1.0,1.0
7,3,0,0,0.0,0.0,0.0,0.0
7,3,1,0,1.1358198747522505,0.0,0.0,0.0
7,3,2,0,3.0247670324249585,0.0,0.0,0.0
7,3,3,0,3.8122394117304905,0.0,0.0,0.0
7,3,4,0,2.7755663157069748,0.0,0.0,0.0
7,3,5,1,1.588509342601359,0.0,0.0,0.0
7,3,6,1,0.8320159978049765,0.0,0.0,0.0
7,3,7,1,0.5942249724910916,0.0,0.0,0.0
7,3,8,1,3.0708124085525457,0.0,0.0,0.0
7,3,9,1,4.608105114630936,0.0,0.0,0.0
7,3,10,2,2.9413274331702315,0.0,0.0,0.0
7,3,11,2,1.6698204492573911,0.0,0.0,0.0
7,3,12,2,4.183920327805297,0.0,0.0,0.0
7,3,13,2,10.976913679470773,0.0,0.0,0.0
7,3,14,2,9.838712557282033,0.0,0.0,0.0
7,3,15,3,6.467762430615132,0.0,0.0,0.0
7,3,16,3,5.429033607860565,0.0,0.0,0.0
7,3,17,3,5.4317495589866045,0.0,0.0,0.0
7,3,18,3,4.869264293839217,0.0,0.0,0.0
7,3,19,3,3.499779669783511,0.0,0.0,0.0
7,3,20,4,2.60462160117093,0.0,0.0,0.0
7,3,21,4,2.7207196554121444,0.0,0.0,0.0
7,3,22,4,2.3808263838624946,0.0,0.0,0.0
7,3,23,4,1.6759987116376802,0.0,0.0,0.0
7,3,24,4,3.1457866306952775,0.0,0.0,0.0
7,3,25,5,6.6570169991806285,0.0,0.0,0.0
7,3,26,5,7.221661165982491,0.0,0.0,0.0
7,3,27,5,6.179935246774478,0.0,0.0,0.0
7,3,28,5,13.26885493685737,0.0,0.0,0.0
7,3,29,5,25.80050464394715,0.0,0.0,0.0
7,3,30,6,29.96761699982269,0.0,0.0,0.0
7,3,31,6,27.793615965756246,0.0,0.0,0.0
7,3,32,6,20.988685387267573,0.0,0.0,0.0
7,3,33,6,15.858871472593384,0.0,0.0,0.0
7,3,34,6,27.67171905721549,0.0,0.0,0.0
7,3,35,7,51.27511909540527,0.0,0.0,0.0
7,3,36,7,58.99103976071476,0.0,0.0,0.0
7,3,37,7,62.19718463118976,0.0,0.0,0.0
7,3,38,7,61.295910301437054,0.0,0.0,0.0
7,3,39,7,43.439092642891154,0.0,0.0,0.0
7,3,40,8,25.29011549526992,0.0,0.0,0.0
7,3,41,8,14.217822548234514,0.0,0.0,0.0
7,3,42,8,8.898457860839882,0.0,0.0,0.0
7,3,43,8,14.152923710785291,0.0,0.0,0.0
7,3,44,8,23.352433664384552,0.0,0.0,0.0
7,3,45,9,21.58387597080897,0.0,0.0,0.0
7,3,46,9,17.501766202714972,0.0,0.0,1.0
7,3,47,9,20.308893004925867,0.0,0.0,1.0
7,3,48,9,26.78989096633932,0.0,1.0,1.0
7,3,49,9,25.378056125105054,0.0,1.0,1.0
7,3,50,10,22.100439420274938,0.0,1.0,1.0
7,2,0,0,0.0,0.0,0.0,0.0
7,2,1,0,0.34963311164776145,0.0,0.0,0.0
7,2,2,0,0.2804929916948214,0.0,0.0,0.0
7,2,3,0,0.14532744044493595,0.0,0.0,0.0
7,2,4,0,0.5441072743717912,0.0,0.0,0.0
7,2,5,1,9.787795815633915,0.0,0.0,0.0
7,2,6,1,16.649004765681582,1.0,0.0,0.0
7,2,7,1,13.77420604798105,1.0,0.0,0.0
7,2,8,1,10.683853281331867,0.0,0.0,0.0
7,2,9,1,7.17936201911868,0.0,0.0,0.0
7,2,10,2,3.9444911169702994,0.0,0.0,0.0
7,2,11,2,2.048450633606522,0.0,0.0,0.0
7,2,12,2,1.1425874575033603,0.0,0.0,0.0
7,2,13,2,0.765867422401781,0.0,0.0,0.0
7,2,14,2,0.8398776842176066,0.0,0.0,0.0
7,2,15,3,1.6372288816449179,0.0,0.0,0.0
7,2,16,3,1.7995667103552513,0.0,0.0,0.0
7,2,17,3,2.4046474547490946,0.0,0.0,0.0
7,2,18,3,2.9936732441073755,0.0,0.0,0.0
7,2,19,3,3.9195712750569,0.0,0.0,0.0
7,2,20,4,7.313579763720334,0.0,0.0,0.0
7,2,21,4,11.466058348944445,0.0,0.0,0.0
7,2,22,4,17.42517132761882,0.0,0.0,0.0
7,2,23,4,20.02833867279871,0.0,0.0,0.0
7,2,24,4,19.56713409873573,0.0,0.0,0.0
7,2,25,5,14.835884248859795,0.0,0.0,0.0
7,2,26,5,12.269393951069967,0.0,0.0,0.0
7,2,27,5,15.082945357717193,0.0,0.0,0.0
7,2,28,5,13.601419801999059,0.0,0.0,0.0
7,2,29,5,9.408444616115965,0.0,0.0,0.0
7,2,30,6,6.603064878312889,0.0,0.0,0.0
7,2,31,6,4.1785234606972885,0.0,0.0,0.0
7,2,32,6,2.496030142449641,0.0,0.0,1.0
